"common_name","year","phase","tree_id","doy_mean","doy_median","obs_number","first_doy","last_doy","interquartile_range"
"sugar maple",2020,"Recent fruit or seed drop",92206,263,263,1,263,263,0
"sugar maple",2020,"Recent fruit or seed drop",92209,266.5,266.5,2,261,272,5.5
"sugar maple",2020,"Ripe fruits",92204,274.375,289.5,8,197,320,47.25
"white oak",2015,"Colored leaves",87756,286.428571428571,279,7,248,362,53
"white oak",2015,"Colored leaves",87758,294.666666666667,295,3,278,311,16.5
"white oak",2015,"Colored leaves",87759,303,303,2,295,311,8
"white oak",2015,"Colored leaves",87761,303,303,2,295,311,8
"white oak",2015,"Colored leaves",88311,294.666666666667,295,3,278,311,16.5
"white oak",2015,"Fruits",87756,267.333333333333,256,3,248,298,25
"white oak",2015,"Increasing leaf size",87756,245.666666666667,256,3,183,298,57.5
"white oak",2015,"leaf drop",87756,277.4,279,5,248,313,49
"white oak",2015,"leaf drop",87758,303,303,2,295,311,8
"white oak",2015,"leaf drop",87759,311,311,1,311,311,0
"white oak",2015,"leaf drop",88311,311,311,1,311,311,0
"white oak",2015,"leafout",87756,237.5,249,14,144,362,100.5
"white oak",2015,"leafout",87758,278.2,278,5,252,311,40
"white oak",2015,"leafout",87759,278.2,278,5,252,311,40
"white oak",2015,"leafout",87761,278.2,278,5,252,311,40
"white oak",2015,"leafout",88311,278.2,278,5,252,311,40
"white oak",2015,"Recent fruit or seed drop",87756,288.5,288.5,2,279,298,9.5
"white oak",2015,"Ripe fruits",87756,273,273,2,248,298,25
"white oak",2016,"budburst",87756,127.4,123,10,108,154,10.75
"white oak",2016,"budburst",87758,121.75,121,4,115,130,12.75
"white oak",2016,"budburst",87759,128.5,128.5,2,127,130,1.5
"white oak",2016,"budburst",87761,121.75,121,4,115,130,12.75
"white oak",2016,"budburst",88311,121.75,121,4,115,130,12.75
"white oak",2016,"Colored leaves",87756,264.192307692308,295.5,26,141,332,122.5
"white oak",2016,"Colored leaves",87758,303.272727272727,304,11,282,332,17.5
"white oak",2016,"Colored leaves",87759,298.375,300,8,282,318,17.75
"white oak",2016,"Colored leaves",87761,315.4375,314.5,16,282,346,31.5
"white oak",2016,"Colored leaves",88311,293.5,293.5,8,279,311,21.25
"white oak",2016,"flowers",87756,146.6,143,5,115,166,23
"white oak",2016,"flowers",87758,140,142,3,130,148,9
"white oak",2016,"flowers",87759,145,145,2,142,148,3
"white oak",2016,"flowers",87761,137,137,2,130,144,7
"white oak",2016,"flowers",88311,145,145,2,142,148,3
"white oak",2016,"Fruits",87756,193,166,3,166,247,40.5
"white oak",2016,"Fruits",87758,287,282,3,268,311,21.5
"white oak",2016,"Fruits",87759,290,290,1,290,290,0
"white oak",2016,"Fruits",88311,290,290,1,290,290,0
"white oak",2016,"Increasing leaf size",87756,160.9375,154,16,133,201,19.75
"white oak",2016,"Increasing leaf size",87758,145,145,2,142,148,3
"white oak",2016,"Increasing leaf size",87759,146.666666666667,148,3,142,150,4
"white oak",2016,"Increasing leaf size",87761,146,146,4,142,150,5
"white oak",2016,"Increasing leaf size",88311,146,146,2,142,150,4
"white oak",2016,"leaf drop",87756,307.705882352941,309,17,280,332,24
"white oak",2016,"leaf drop",87758,305.333333333333,304,9,282,332,14
"white oak",2016,"leaf drop",87759,300.714285714286,303,7,282,318,14
"white oak",2016,"leaf drop",87761,325.272727272727,330,11,303,346,26
"white oak",2016,"leaf drop",88311,298,303,5,282,311,14
"white oak",2016,"leafout",87756,215.132075471698,190,53,66,332,136
"white oak",2016,"leafout",87758,276.666666666667,297,15,142,332,33.5
"white oak",2016,"leafout",87759,257.769230769231,282,13,142,318,47
"white oak",2016,"leafout",87761,279.695652173913,303,23,142,346,53.5
"white oak",2016,"leafout",88311,252.75,282,12,142,311,69
"white oak",2016,"Open flowers",87756,132,135,4,115,143,19
"white oak",2016,"Open flowers",87758,145,145,2,142,148,3
"white oak",2016,"Open flowers",87759,142,142,1,142,142,0
"white oak",2016,"Open flowers",88311,142,142,1,142,142,0
"white oak",2016,"Pollen release (flowers)",87758,146.666666666667,148,3,142,150,4
"white oak",2016,"Pollen release (flowers)",87759,142,142,1,142,142,0
"white oak",2016,"Pollen release (flowers)",88311,142,142,1,142,142,0
"white oak",2016,"Recent fruit or seed drop",87756,297.285714285714,312,7,247,332,49
"white oak",2016,"Recent fruit or seed drop",87758,293,296.5,4,268,311,32.5
"white oak",2016,"Recent fruit or seed drop",87761,298,304,5,282,311,29
"white oak",2016,"Recent fruit or seed drop",88311,304,304,1,304,304,0
"white oak",2016,"Ripe fruits",87758,296.5,296.5,2,282,311,14.5
"white oak",2017,"budburst",87756,114.421052631579,117,19,104,127,10.5
"white oak",2017,"budburst",87758,122.636363636364,119,11,113,140,9.5
"white oak",2017,"budburst",87759,120,119,5,110,129,6
"white oak",2017,"budburst",87761,127.111111111111,127,18,117,146,10.75
"white oak",2017,"budburst",88311,122.6,124,5,110,131,10
"white oak",2017,"Colored leaves",87756,300.233333333333,315.5,30,85,337,30.25
"white oak",2017,"Colored leaves",87758,298.655172413793,300,29,271,329,26
"white oak",2017,"Colored leaves",87759,294.409090909091,295,22,251,336,31.25
"white oak",2017,"Colored leaves",87761,308.111111111111,306,27,270,338,25
"white oak",2017,"Colored leaves",88311,293.736842105263,295,19,257,323,21
"white oak",2017,"flowers",87756,123.5,108.5,8,105,152,47
"white oak",2017,"flowers",87758,127.6875,128,16,118,137,7.25
"white oak",2017,"flowers",87759,128.8,129,5,119,137,5
"white oak",2017,"flowers",87761,127.25,129,4,119,132,6.25
"white oak",2017,"flowers",88311,134,131.5,6,127,148,6.25
"white oak",2017,"Fruits",87756,238.4,260,25,152,288,36
"white oak",2017,"Fruits",87758,243.65,243,20,207,288,26
"white oak",2017,"Fruits",87759,251.75,251,12,182,323,33.25
"white oak",2017,"Fruits",87761,269.125,266.5,8,251,291,11
"white oak",2017,"Fruits",88311,255.818181818182,257,11,207,295,36
"white oak",2017,"Increasing leaf size",87756,141.961538461538,137,26,109,191,27.75
"white oak",2017,"Increasing leaf size",87758,145.285714285714,138,28,119,197,24.75
"white oak",2017,"Increasing leaf size",87759,132,132,3,127,137,5
"white oak",2017,"Increasing leaf size",87761,146.037037037037,139,27,124,197,25.5
"white oak",2017,"Increasing leaf size",88311,129.2,131,5,119,137,5
"white oak",2017,"leaf drop",87756,297.631578947368,308.5,38,85,337,37.25
"white oak",2017,"leaf drop",87758,306.62962962963,306,27,271,351,24.5
"white oak",2017,"leaf drop",87759,306.352941176471,304,17,271,336,27
"white oak",2017,"leaf drop",87761,311.64,311,25,270,351,25
"white oak",2017,"leaf drop",88311,307.176470588235,304,17,285,336,27
"white oak",2017,"leafout",87756,223.27731092437,224,119,85,337,119
"white oak",2017,"leafout",87758,219.9375,225,96,119,329,118.5
"white oak",2017,"leafout",87759,238.162790697674,251,43,124,336,116.5
"white oak",2017,"leafout",87761,224.1,229.5,100,124,338,122
"white oak",2017,"leafout",88311,232.526315789474,254,38,119,323,130.25
"white oak",2017,"Open flowers",87756,152,152,3,152,152,0
"white oak",2017,"Open flowers",87758,133.285714285714,131,7,127,148,5.5
"white oak",2017,"Open flowers",87759,139,137,3,132,148,8
"white oak",2017,"Open flowers",88311,135.75,134,4,127,148,9.75
"white oak",2017,"Pollen release (flowers)",87758,140,140,2,132,148,8
"white oak",2017,"Pollen release (flowers)",87759,140,140,2,132,148,8
"white oak",2017,"Pollen release (flowers)",87761,139,139,1,139,139,0
"white oak",2017,"Recent fruit or seed drop",87756,268.071428571429,263,28,218,330,20.25
"white oak",2017,"Recent fruit or seed drop",87758,278.6,278.5,20,253,304,25
"white oak",2017,"Recent fruit or seed drop",87759,282.9,280,10,257,316,22.75
"white oak",2017,"Recent fruit or seed drop",87761,277.263157894737,277,19,253,304,21.5
"white oak",2017,"Recent fruit or seed drop",88311,290.166666666667,289.5,12,267,322,14.75
"white oak",2017,"Ripe fruits",87756,264.235294117647,266,17,247,288,10
"white oak",2017,"Ripe fruits",87758,275,267,7,257,295,30
"white oak",2017,"Ripe fruits",87759,280.2,271,5,257,323,16
"white oak",2017,"Ripe fruits",87761,279.375,277.5,8,266,295,25.25
"white oak",2017,"Ripe fruits",88311,278.8,277,5,267,295,11
"white oak",2018,"budburst",87756,124.5,124.5,6,124,125,1
"white oak",2018,"budburst",87758,122.4,122,5,122,123,1
"white oak",2018,"budburst",87759,122.25,122,4,122,123,0.25
"white oak",2018,"budburst",87761,125,123,10,122,135,4.75
"white oak",2018,"budburst",88311,125.285714285714,123,7,122,131,6.5
"white oak",2018,"Colored leaves",87756,299.166666666667,302.5,12,269,329,16.5
"white oak",2018,"Colored leaves",87758,292.5,290.5,12,274,313,20.5
"white oak",2018,"Colored leaves",87759,275.090909090909,292,11,178,313,22
"white oak",2018,"Colored leaves",87761,304.888888888889,304.5,18,282,344,24.75
"white oak",2018,"Colored leaves",88311,272.1,289.5,10,178,313,19.75
"white oak",2018,"flowers",87756,125.5,136,10,108,139,28.75
"white oak",2018,"flowers",87758,131.631578947368,135,19,122,139,11.5
"white oak",2018,"flowers",87759,134,135.5,10,128,139,6
"white oak",2018,"flowers",87761,134.857142857143,136,7,131,137,4
"white oak",2018,"flowers",88311,133.888888888889,136,9,128,139,6
"white oak",2018,"Fruits",87756,259.833333333333,265.5,6,236,280,31.75
"white oak",2018,"Fruits",87758,224.09756097561,227,41,171,283,55
"white oak",2018,"Fruits",87759,237.4,233,20,183,292,50.75
"white oak",2018,"Fruits",87761,250.533333333333,250,15,202,296,41
"white oak",2018,"Fruits",88311,231.611111111111,230,18,183,283,49.75
"white oak",2018,"Increasing leaf size",87756,138.375,136,24,124,173,16.75
"white oak",2018,"Increasing leaf size",87758,149.045454545455,137.5,22,126,193,31.75
"white oak",2018,"Increasing leaf size",87759,133.8,135.5,10,126,139,6
"white oak",2018,"Increasing leaf size",87761,147.739130434783,137,23,126,193,31.5
"white oak",2018,"Increasing leaf size",88311,133.8,135.5,10,126,139,6
"white oak",2018,"leaf drop",87756,284.277777777778,293.5,18,173,330,36
"white oak",2018,"leaf drop",87758,294.181818181818,292,11,279,313,18.5
"white oak",2018,"leaf drop",87759,299.428571428571,304,7,283,313,15
"white oak",2018,"leaf drop",87761,307.125,306.5,16,282,344,20.75
"white oak",2018,"leaf drop",88311,296.142857142857,296,7,282,313,21
"white oak",2018,"leafout",87756,198.233766233766,172,77,124,329,111
"white oak",2018,"leafout",87758,204.851351351351,201,74,126,313,93.75
"white oak",2018,"leafout",87759,204.955555555556,200,45,126,313,111
"white oak",2018,"leafout",87761,211.847058823529,202,85,123,344,109
"white oak",2018,"leafout",88311,203.739130434783,196.5,46,123,331,114
"white oak",2018,"Open flowers",87756,145.875,138,8,136,172,11.25
"white oak",2018,"Open flowers",87758,137.222222222222,137,9,136,139,1
"white oak",2018,"Open flowers",87759,137.2,137,5,136,139,0
"white oak",2018,"Open flowers",87761,136.75,137,4,136,137,0.25
"white oak",2018,"Open flowers",88311,136,137,7,131,139,1.5
"white oak",2018,"Pollen release (flowers)",87756,137.666666666667,136,9,131,147,3
"white oak",2018,"Pollen release (flowers)",87758,137,137,6,136,139,0.75
"white oak",2018,"Pollen release (flowers)",87759,137,137,2,137,137,0
"white oak",2018,"Pollen release (flowers)",88311,136.8,137,5,135,139,1
"white oak",2018,"Recent fruit or seed drop",87756,268.2,270,15,236,304,23.5
"white oak",2018,"Recent fruit or seed drop",87758,267.888888888889,264,9,231,296,22
"white oak",2018,"Recent fruit or seed drop",87759,288,287,5,282,296,9
"white oak",2018,"Recent fruit or seed drop",87761,286.727272727273,283,11,260,313,23.5
"white oak",2018,"Recent fruit or seed drop",88311,282.555555555556,287,9,231,308,14
"white oak",2018,"Ripe fruits",87756,266.142857142857,269,7,236,304,29
"white oak",2018,"Ripe fruits",87758,270.666666666667,269,6,258,283,16.75
"white oak",2018,"Ripe fruits",87759,278,282.5,4,260,287,7.5
"white oak",2018,"Ripe fruits",87761,289.5,289.5,2,283,296,6.5
"white oak",2018,"Ripe fruits",88311,275,282,3,260,283,11.5
"white oak",2019,"budburst",87756,156.210526315789,147,19,113,229,40.5
"white oak",2019,"budburst",87758,122.375,126.5,8,100,131,8.25
"white oak",2019,"budburst",87759,122.375,126.5,8,100,131,8.25
"white oak",2019,"budburst",87761,122.636363636364,126,11,100,138,9.5
"white oak",2019,"budburst",88311,123.888888888889,127,9,100,136,8
"white oak",2019,"Colored leaves",87756,277.142857142857,282.5,14,229,306,29
"white oak",2019,"Colored leaves",87758,298.090909090909,298,11,268,325,31
"white oak",2019,"Colored leaves",87759,288.1,288.5,10,252,314,28.75
"white oak",2019,"Colored leaves",87761,306.222222222222,310,9,286,325,15
"white oak",2019,"Colored leaves",88311,286.111111111111,286,9,260,313,24
"white oak",2019,"flowers",87756,122,122,2,115,129,7
"white oak",2019,"flowers",87758,147.833333333333,144.5,12,126,178,31.75
"white oak",2019,"flowers",87759,137.125,133.5,8,126,158,12.5
"white oak",2019,"flowers",87761,131.625,130,8,121,151,11.75
"white oak",2019,"flowers",88311,134.142857142857,131,7,126,151,8.5
"white oak",2019,"Fruits",87756,196,196,2,154,238,42
"white oak",2019,"Fruits",87758,206.2,199,5,183,252,17
"white oak",2019,"Fruits",87759,207.333333333333,227,3,158,237,39.5
"white oak",2019,"Fruits",88311,239.25,232,4,207,286,27.25
"white oak",2019,"Increasing leaf size",87756,159,147,22,123,229,43.75
"white oak",2019,"Increasing leaf size",87758,129.333333333333,129.5,6,117,138,8.25
"white oak",2019,"Increasing leaf size",87759,129.333333333333,129.5,6,117,138,8.25
"white oak",2019,"Increasing leaf size",87761,131.571428571429,131,7,117,145,10
"white oak",2019,"Increasing leaf size",88311,129.333333333333,129.5,6,117,138,8.25
"white oak",2019,"leaf drop",87756,266,278,13,186,306,33
"white oak",2019,"leaf drop",87758,302.888888888889,306,9,268,325,23
"white oak",2019,"leaf drop",87759,294.857142857143,298,7,268,314,27
"white oak",2019,"leaf drop",87761,307.833333333333,309.5,6,291,325,13.75
"white oak",2019,"leaf drop",88311,292.111111111111,291,9,268,314,27
"white oak",2019,"leafout",87756,200.770833333333,186,48,123,300,105.5
"white oak",2019,"leafout",87758,214.558823529412,203,34,121,325,125
"white oak",2019,"leafout",87759,207.354838709677,190,31,121,314,121.5
"white oak",2019,"leafout",87761,215.871794871795,207,39,121,325,133
"white oak",2019,"leafout",88311,202.258064516129,183,31,121,313,114.5
"white oak",2019,"Open flowers",87758,155.857142857143,158,7,128,178,24.5
"white oak",2019,"Open flowers",87759,143.75,144.5,4,128,158,17.25
"white oak",2019,"Open flowers",87761,151,151,1,151,151,0
"white oak",2019,"Open flowers",88311,151,151,1,151,151,0
"white oak",2019,"Pollen release (flowers)",87758,164,164,2,138,190,26
"white oak",2019,"Pollen release (flowers)",87759,138,138,1,138,138,0
"white oak",2019,"Recent fruit or seed drop",87756,270.6,269,10,238,306,18
"white oak",2019,"Recent fruit or seed drop",87761,282.5,282.5,2,279,286,3.5
"white oak",2019,"Ripe fruits",87756,238,238,1,238,238,0
"white oak",2019,"Ripe fruits",88311,286,286,1,286,286,0
"white oak",2020,"budburst",87756,130.136363636364,127.5,22,117,141,9
"white oak",2020,"budburst",87761,130,129,5,124,138,7
"white oak",2020,"Colored leaves",87756,300.090909090909,297,11,272,335,23.5
"white oak",2020,"Colored leaves",87758,301,301,2,298,304,3
"white oak",2020,"Colored leaves",87759,301,301,2,298,304,3
"white oak",2020,"Colored leaves",87761,302.888888888889,305,9,273,319,15
"white oak",2020,"Colored leaves",88311,288.333333333333,298,3,263,304,20.5
"white oak",2020,"flowers",87756,135.533333333333,135,15,127,148,13
"white oak",2020,"Fruits",87756,260,260,1,260,260,0
"white oak",2020,"Fruits",88311,248,248,1,248,248,0
"white oak",2020,"Increasing leaf size",87756,145.275862068966,141,29,126,207,22
"white oak",2020,"Increasing leaf size",87761,136.666666666667,135.5,6,126,148,14
"white oak",2020,"leaf drop",87756,298.666666666667,302.5,12,250,335,25.75
"white oak",2020,"leaf drop",87758,301,301,2,298,304,3
"white oak",2020,"leaf drop",87759,301,301,2,298,304,3
"white oak",2020,"leaf drop",87761,310.875,311.5,8,298,324,10.5
"white oak",2020,"leaf drop",88311,288.333333333333,298,3,263,304,20.5
"white oak",2020,"leafout",87756,186.675675675676,168,74,125,335,75.25
"white oak",2020,"leafout",87758,280.75,285.5,4,248,304,32.75
"white oak",2020,"leafout",87759,278.25,280.5,4,248,304,40.25
"white oak",2020,"leafout",87761,230.375,246,24,126,319,132
"white oak",2020,"leafout",88311,278.25,280.5,4,248,304,40.25
"white oak",2020,"Recent fruit or seed drop",87756,249,255,7,220,281,39.5
"white oak",2020,"Recent fruit or seed drop",87761,274.333333333333,273,3,260,290,15
"yellow birch",2015,"budburst",85759,184.923076923077,177,13,138,247,60
"yellow birch",2015,"budburst",85761,159.6,150,5,138,191,35
"yellow birch",2015,"budburst",85762,187.666666666667,184,12,138,247,64.5
"yellow birch",2015,"budburst",85763,183.923076923077,177,13,138,247,68
"yellow birch",2015,"budburst",85764,188.5,177.5,12,138,247,57.25
"yellow birch",2015,"Colored leaves",85759,269.5625,274,16,207,305,33.5
"yellow birch",2015,"Colored leaves",85761,277.666666666667,278,9,249,306,22
"yellow birch",2015,"Colored leaves",85762,270.52380952381,270,21,207,306,32
"yellow birch",2015,"Colored leaves",85763,281.583333333333,286.5,12,240,306,28.75
"yellow birch",2015,"Colored leaves",85764,263.909090909091,266,22,207,305,34.25
"yellow birch",2015,"flowers",85759,235.333333333333,225,48,138,360,83
"yellow birch",2015,"flowers",85761,204.833333333333,202,18,139,270,51.75
"yellow birch",2015,"flowers",85762,235.775510204082,228,49,138,360,79
"yellow birch",2015,"flowers",85763,240.326086956522,232.5,46,138,360,84.75
"yellow birch",2015,"flowers",85764,236.755102040816,228,49,138,360,79
"yellow birch",2015,"Fruits",85759,253.886363636364,255.5,44,142,360,84.5
"yellow birch",2015,"Fruits",85761,253.875,253.5,16,187,306,45.25
"yellow birch",2015,"Fruits",85762,255.170212765957,254,47,142,360,82
"yellow birch",2015,"Fruits",85763,266.783783783784,270,37,182,360,71
"yellow birch",2015,"Fruits",85764,261.022727272727,257.5,44,173,360,75.75
"yellow birch",2015,"Increasing leaf size",85759,166,166,2,138,194,28
"yellow birch",2015,"Increasing leaf size",85761,157,139,3,138,194,28
"yellow birch",2015,"Increasing leaf size",85762,138,138,1,138,138,0
"yellow birch",2015,"Increasing leaf size",85763,138.5,138.5,2,138,139,0.5
"yellow birch",2015,"Increasing leaf size",85764,144,144,2,138,150,6
"yellow birch",2015,"leaf drop",85759,264.764705882353,270,17,207,305,42
"yellow birch",2015,"leaf drop",85761,281.714285714286,284,7,250,306,25
"yellow birch",2015,"leaf drop",85762,270.52380952381,270,21,207,306,32
"yellow birch",2015,"leaf drop",85763,284.416666666667,286.5,12,258,306,26.75
"yellow birch",2015,"leaf drop",85764,264.619047619048,270,21,207,305,34
"yellow birch",2015,"leafout",85759,222.62,220,50,138,305,77.75
"yellow birch",2015,"leafout",85761,219.030303030303,215,33,138,306,77
"yellow birch",2015,"leafout",85762,224.254901960784,222,51,138,306,78.5
"yellow birch",2015,"leafout",85763,222.615384615385,220,52,138,306,80.75
"yellow birch",2015,"leafout",85764,225.244897959184,222,49,138,305,71
"yellow birch",2015,"Open flowers",85759,178.4,178,5,138,202,30
"yellow birch",2015,"Open flowers",85761,184.4,187,5,158,202,29
"yellow birch",2015,"Open flowers",85762,172.545454545455,172,11,138,202,18
"yellow birch",2015,"Open flowers",85763,170.428571428571,172,7,138,202,34.5
"yellow birch",2015,"Open flowers",85764,171.181818181818,172,11,138,202,18.5
"yellow birch",2015,"Pollen release (flowers)",85759,188.5,190,4,172,202,25.5
"yellow birch",2015,"Pollen release (flowers)",85761,202,202,2,202,202,0
"yellow birch",2015,"Pollen release (flowers)",85762,177,178,5,138,202,37
"yellow birch",2015,"Pollen release (flowers)",85763,202,202,2,202,202,0
"yellow birch",2015,"Pollen release (flowers)",85764,173.571428571429,172,7,138,202,28.5
"yellow birch",2015,"Recent fruit or seed drop",85759,317.416666666667,320.5,12,270,360,46
"yellow birch",2015,"Recent fruit or seed drop",85762,313,314,14,262,360,46
"yellow birch",2015,"Recent fruit or seed drop",85763,328,330,9,289,360,27
"yellow birch",2015,"Recent fruit or seed drop",85764,313.4,317.5,10,262,360,59
"yellow birch",2015,"Ripe fruits",85759,285.896551724138,282,29,228,360,49
"yellow birch",2015,"Ripe fruits",85761,273.375,274,8,243,306,44
"yellow birch",2015,"Ripe fruits",85762,288.758620689655,284,29,240,360,53
"yellow birch",2015,"Ripe fruits",85763,302.473684210526,299,19,247,360,44
"yellow birch",2015,"Ripe fruits",85764,285.294117647059,283,34,228,360,57.75
"yellow birch",2016,"budburst",85759,136.404761904762,129.5,42,104,241,32
"yellow birch",2016,"budburst",85761,131.28125,123,32,104,246,17.25
"yellow birch",2016,"budburst",85762,134.652173913043,120.5,46,99,241,20.5
"yellow birch",2016,"budburst",85763,134.538461538462,124,39,104,241,20.5
"yellow birch",2016,"budburst",85764,151.516666666667,130,60,99,281,52.5
"yellow birch",2016,"Colored leaves",85759,242.117647058824,281,17,114,308,137
"yellow birch",2016,"Colored leaves",85761,248.470588235294,278,17,114,312,47
"yellow birch",2016,"Colored leaves",85762,253.28125,278.5,32,114,316,51.5
"yellow birch",2016,"Colored leaves",85763,241.133333333333,293,15,114,312,162.5
"yellow birch",2016,"Colored leaves",85764,243.25,269.5,32,114,312,71.75
"yellow birch",2016,"flowers",85759,141.06,130,50,77,299,35
"yellow birch",2016,"flowers",85761,136.282608695652,130,46,77,246,35.75
"yellow birch",2016,"flowers",85762,139.761904761905,130,63,77,276,45
"yellow birch",2016,"flowers",85763,140.75,130,52,77,299,38.25
"yellow birch",2016,"flowers",85764,146.294117647059,133,68,101,276,48.25
"yellow birch",2016,"Fruits",85759,238.6,241,30,147,312,68
"yellow birch",2016,"Fruits",85761,238,246,21,147,312,64
"yellow birch",2016,"Fruits",85762,240,243.5,52,133,336,98.5
"yellow birch",2016,"Fruits",85763,226.65625,238,32,130,312,99.5
"yellow birch",2016,"Fruits",85764,202.045454545455,211,66,59,336,112.75
"yellow birch",2016,"Increasing leaf size",85759,164.333333333333,147,45,114,271,56
"yellow birch",2016,"Increasing leaf size",85761,164.425,147,40,114,271,58
"yellow birch",2016,"Increasing leaf size",85762,156.744186046512,144,43,114,264,47.5
"yellow birch",2016,"Increasing leaf size",85763,164.473684210526,148.5,38,114,271,55.5
"yellow birch",2016,"Increasing leaf size",85764,165.019230769231,152.5,52,114,271,65.5
"yellow birch",2016,"leaf drop",85759,298.1,298,10,281,312,17.5
"yellow birch",2016,"leaf drop",85761,293.777777777778,293,9,246,324,28
"yellow birch",2016,"leaf drop",85762,285.857142857143,289,21,233,324,26
"yellow birch",2016,"leaf drop",85763,297.625,302.5,8,246,324,20
"yellow birch",2016,"leaf drop",85764,269.68,278,25,196,312,41
"yellow birch",2016,"leafout",85759,187.588235294118,172,68,114,308,109
"yellow birch",2016,"leafout",85761,185.59649122807,160,57,114,312,111
"yellow birch",2016,"leafout",85762,195.609195402299,182,87,114,316,117.5
"yellow birch",2016,"leafout",85763,189.53125,172,64,114,312,110.25
"yellow birch",2016,"leafout",85764,189.846153846154,179,91,114,316,108
"yellow birch",2016,"Open flowers",85759,142.5,131,28,111,246,41.5
"yellow birch",2016,"Open flowers",85761,145.666666666667,132,30,111,246,41.75
"yellow birch",2016,"Open flowers",85762,143.545454545455,132,44,111,241,46.75
"yellow birch",2016,"Open flowers",85763,149.939393939394,132,33,111,246,52
"yellow birch",2016,"Open flowers",85764,153.352941176471,144,51,111,246,48.5
"yellow birch",2016,"Pollen release (flowers)",85759,126.125,125.5,16,114,160,17.25
"yellow birch",2016,"Pollen release (flowers)",85761,132.25,131,12,121,160,3.75
"yellow birch",2016,"Pollen release (flowers)",85762,127.642857142857,128.5,28,114,160,14
"yellow birch",2016,"Pollen release (flowers)",85763,130.6,132,15,115,160,10.5
"yellow birch",2016,"Pollen release (flowers)",85764,130.216216216216,130,37,105,161,24
"yellow birch",2016,"Recent fruit or seed drop",85759,255.375,243.5,8,234,297,31.75
"yellow birch",2016,"Recent fruit or seed drop",85761,233.4,234,5,186,293,82
"yellow birch",2016,"Recent fruit or seed drop",85762,229.230769230769,246,13,133,297,95
"yellow birch",2016,"Recent fruit or seed drop",85763,228.75,216,4,186,297,72.75
"yellow birch",2016,"Recent fruit or seed drop",85764,280.6,284.5,10,246,309,24.75
"yellow birch",2016,"Ripe fruits",85759,272.75,273.5,20,229,312,49.25
"yellow birch",2016,"Ripe fruits",85761,256.1875,260,16,186,312,44.75
"yellow birch",2016,"Ripe fruits",85762,260.971428571429,271,35,133,336,54.5
"yellow birch",2016,"Ripe fruits",85763,235.047619047619,249,21,130,306,95
"yellow birch",2016,"Ripe fruits",85764,210.522727272727,247.5,44,59,336,183.75
"yellow birch",2017,"budburst",85759,130.488888888889,120,45,102,191,34
"yellow birch",2017,"budburst",85761,118.392857142857,116.5,28,100,176,22.25
"yellow birch",2017,"budburst",85762,131.857142857143,117,35,100,300,30
"yellow birch",2017,"budburst",85763,126.586206896552,118,29,102,191,26
"yellow birch",2017,"budburst",85764,132.511111111111,120,45,100,300,32
"yellow birch",2017,"Colored leaves",85759,265.40625,269,32,108,312,47
"yellow birch",2017,"Colored leaves",85761,270.47619047619,276,21,108,312,44
"yellow birch",2017,"Colored leaves",85762,276.461538461538,274,26,242,312,41
"yellow birch",2017,"Colored leaves",85763,288.076923076923,300,13,251,312,35
"yellow birch",2017,"Colored leaves",85764,255.033333333333,258,30,167,308,63.75
"yellow birch",2017,"flowers",85759,167.263157894737,139.5,38,103,302,69.25
"yellow birch",2017,"flowers",85761,162.846153846154,137,26,114,302,68
"yellow birch",2017,"flowers",85762,169.205882352941,139,34,105,302,70.75
"yellow birch",2017,"flowers",85763,162.541666666667,137,24,105,302,65.5
"yellow birch",2017,"flowers",85764,149.540540540541,134,37,103,302,34
"yellow birch",2017,"Fruits",85759,230.982456140351,247,57,112,328,89
"yellow birch",2017,"Fruits",85761,216,235.5,34,126,312,107.75
"yellow birch",2017,"Fruits",85762,223,241.5,34,112,312,109.75
"yellow birch",2017,"Fruits",85763,201.4,191,25,112,312,100
"yellow birch",2017,"Fruits",85764,224,225,47,126,328,114
"yellow birch",2017,"Increasing leaf size",85759,150.766666666667,137.5,30,113,247,39.5
"yellow birch",2017,"Increasing leaf size",85761,149.695652173913,139,23,119,220,43.5
"yellow birch",2017,"Increasing leaf size",85762,156.75,146.5,28,117,253,46.75
"yellow birch",2017,"Increasing leaf size",85763,147.125,137,24,112,220,41.75
"yellow birch",2017,"Increasing leaf size",85764,143.625,135.5,32,113,220,40
"yellow birch",2017,"leaf drop",85759,268.192307692308,266.5,26,204,307,35.75
"yellow birch",2017,"leaf drop",85761,269.470588235294,267,17,242,302,32
"yellow birch",2017,"leaf drop",85762,270.571428571429,273,21,242,302,24
"yellow birch",2017,"leaf drop",85763,288.916666666667,294.5,12,253,312,33
"yellow birch",2017,"leaf drop",85764,264.481481481481,266,27,202,308,47
"yellow birch",2017,"leafout",85759,202.652631578947,191,95,112,312,114
"yellow birch",2017,"leafout",85761,208.050847457627,209,59,118,312,120.5
"yellow birch",2017,"leafout",85762,204.161764705882,197.5,68,105,312,128
"yellow birch",2017,"leafout",85763,204.761904761905,204,63,108,312,122
"yellow birch",2017,"leafout",85764,197.447368421053,184.5,76,113,308,116.25
"yellow birch",2017,"Open flowers",85759,133.35,133.5,20,112,160,21.5
"yellow birch",2017,"Open flowers",85761,128.615384615385,126,13,118,144,15
"yellow birch",2017,"Open flowers",85762,127.222222222222,122.5,18,108,170,16.5
